"Age","Marital_Status","Race","Sex","Hrs_per_Week","Income","Net_Capital","EducationLevel_clean","Occupation_clean","WorkingClass_clean"
33,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Services","Private"
18,"Never-married","White","Female",30,"<=50K",0,"HighSchool","Sales","Private"
43,"Divorced","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
42,"Divorced","Amer-Indian-Eskimo","Female",40,"<=50K",0,"Post-High_School","Professional","Private"
42,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
32,"Married-civ-spouse","White","Male",30,"<=50K",0,"HighSchool","ManualLabor","Private"
36,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Specialized","Private"
41,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Specialized","Governemnt"
30,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Services","Private"
21,"Never-married","White","Male",35,"<=50K",0,"HighSchool","Services","Private"
33,"Married-civ-spouse","Black","Male",40,">50K",0,"Post-High_School","ManualLabor","Private"
19,"Never-married","White","Male",25,"<=50K",0,"HighSchool","ManualLabor","Private"
35,"Divorced","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
43,"Divorced","Black","Female",35,"<=50K",0,"HighSchool","Specialized","Private"
45,"Married-civ-spouse","Black","Male",24,"<=50K",0,"HighSchool","ManualLabor","Private"
25,"Never-married","Black","Male",50,"<=50K",0,"HigherEducation","Professional","Private"
39,"Married-civ-spouse","White","Male",40,"<=50K",0,"HigherEducation","Professional","SelfEmployed"
26,"Never-married","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
60,"Married-civ-spouse","White","Male",10,"<=50K",0,"HigherEducation","ManualLabor","Private"
52,"Married-civ-spouse","White","Female",40,">50K",0,"HigherEducation","Professional","Governemnt"
22,"Never-married","White","Male",30,"<=50K",0,"HighSchool","ManualLabor","Private"
23,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Services","Private"
46,"Married-civ-spouse","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
34,"Married-civ-spouse","White","Male",30,"<=50K",0,"HigherEducation","Sales","SelfEmployed"
39,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","Private"
38,"Never-married","White","Female",40,"<=50K",0,"HighSchool","Professional","Private"
56,"Married-civ-spouse","White","Male",25,"<=50K",0,"HigherEducation","Professional","SelfEmployed"
55,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Services","Governemnt"
23,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
39,"Divorced","White","Male",40,"<=50K",0,"HigherEducation","Services","Private"
24,"Married-civ-spouse","Black","Male",30,"<=50K",0,"HigherEducation","Sales","Private"
51,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","Sales","SelfEmployed"
47,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","SelfEmployed"
25,"Never-married","White","Male",50,"<=50K",0,"HighSchool","Specialized","SelfEmployed"
34,"Married-civ-spouse","White","Male",55,">50K",0,"HigherEducation","Professional","Private"
19,"Never-married","White","Female",28,"<=50K",0,"Post-High_School","Professional","Private"
32,"Divorced","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
49,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","Sales","Private"
43,"Married-civ-spouse","White","Male",55,"<=50K",0,"HighSchool","SkilledLabor","Private"
59,"Never-married","White","Male",40,"<=50K",0,"HighSchool","Services","Private"
32,"Married-civ-spouse","White","Female",40,">50K",0,"HigherEducation","Professional","Private"
25,"Never-married","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
32,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Professional","Private"
17,"Never-married","Black","Female",15,"<=50K",0,"HighSchool","ManualLabor","Private"
57,"Married-civ-spouse","White","Male",35,">50K",0,"HigherEducation","Professional","SelfEmployed"
17,"Never-married","White","Male",15,"<=50K",0,"HighSchool","ManualLabor","SelfEmployed"
27,"Never-married","Asian-Pac-Islander","Female",40,"<=50K",0,"HigherEducation","Specialized","Private"
41,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","Protective Services","Governemnt"
19,"Never-married","White","Female",25,"<=50K",0,"HighSchool","Sales","Private"
41,"Divorced","White","Female",40,"<=50K",0,"Elementary","Services","Private"
39,"Never-married","White","Male",50,">50K",0,"HigherEducation","Professional","Private"
30,"Never-married","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
37,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","SkilledLabor","Private"
18,"Never-married","White","Female",15,"<=50K",0,"HighSchool","Services","Private"
40,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Sales","SelfEmployed"
24,"Never-married","White","Male",40,"<=50K",0,"HighSchool","Sales","Private"
33,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","SkilledLabor","Private"
48,"Married-civ-spouse","White","Male",40,"<=50K",0,"HigherEducation","ManualLabor","Private"
51,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Sales","Private"
48,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
43,"Married-civ-spouse","White","Male",45,"<=50K",0,"MiddleSchool","SkilledLabor","Private"
34,"Never-married","White","Male",50,"<=50K",0,"HigherEducation","Professional","Private"
41,"Separated","White","Male",30,"<=50K",0,"Post-High_School","SkilledLabor","Private"
25,"Never-married","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
20,"Never-married","White","Male",50,"<=50K",0,"HighSchool","Services","Private"
35,"Divorced","White","Female",70,"<=50K",0,"Post-High_School","Professional","Private"
42,"Divorced","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
26,"Never-married","White","Male",16,"<=50K",0,"HighSchool","Services","Governemnt"
46,"Married-civ-spouse","White","Male",50,"<=50K",0,"HighSchool","Services","Private"
39,"Never-married","White","Male",40,">50K",0,"HigherEducation","Professional","Governemnt"
29,"Never-married","Black","Male",80,"<=50K",0,"Post-High_School","Sales","Private"
39,"Married-spouse-absent","White","Male",40,">50K",0,"Post-High_School","SkilledLabor","Private"
47,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","SkilledLabor","Private"
40,"Married-civ-spouse","White","Male",50,">50K",0,"Post-High_School","ManualLabor","Private"
43,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","SkilledLabor","Governemnt"
32,"Divorced","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
31,"Divorced","White","Female",40,"<=50K",0,"HighSchool","Sales","Private"
44,"Married-civ-spouse","White","Male",40,">50K",0,"Post-High_School","Services","Governemnt"
46,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Protective Services","Governemnt"
53,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","SelfEmployed"
43,"Married-civ-spouse","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
41,"Never-married","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
35,"Widowed","Black","Male",40,"<=50K",0,"HighSchool","Services","Private"
48,"Married-civ-spouse","White","Male",45,"<=50K",0,"HigherEducation","Sales","Private"
28,"Married-civ-spouse","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
44,"Widowed","White","Female",32,"<=50K",0,"HigherEducation","Professional","Private"
51,"Widowed","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
28,"Never-married","White","Male",50,"<=50K",0,"HighSchool","ManualLabor","Private"
36,"Never-married","White","Male",60,"<=50K",0,"HigherEducation","SkilledLabor","Private"
28,"Married-civ-spouse","White","Male",35,"<=50K",0,"HighSchool","Services","Private"
21,"Never-married","White","Male",40,"<=50K",0,"Post-High_School","Sales","Private"
36,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","SkilledLabor","Governemnt"
31,"Never-married","White","Male",43,"<=50K",0,"HighSchool","Professional","Private"
44,"Married-civ-spouse","White","Male",60,"<=50K",0,"HighSchool","Specialized","SelfEmployed"
49,"Divorced","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Governemnt"
40,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
64,"Married-civ-spouse","Asian-Pac-Islander","Male",40,">50K",0,"HigherEducation","Professional","Governemnt"
27,"Married-civ-spouse","Asian-Pac-Islander","Male",55,"<=50K",0,"Post-High_School","Sales","Private"
18,"Never-married","White","Female",20,"<=50K",0,"Post-High_School","Services","Private"
68,"Married-civ-spouse","Black","Male",44,"<=50K",0,"MiddleSchool","SkilledLabor","Private"
64,"Widowed","White","Male",80,">50K",0,"HigherEducation","Professional","Private"
36,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
21,"Never-married","White","Male",24,"<=50K",0,"HighSchool","Specialized","Private"
22,"Never-married","White","Male",30,"<=50K",0,"Post-High_School","SkilledLabor","Private"
61,"Married-civ-spouse","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
24,"Never-married","White","Male",10,"<=50K",0,"Post-High_School","Sales","Private"
49,"Married-civ-spouse","White","Male",50,">50K",0,"HigherEducation","Professional","Governemnt"
25,"Separated","White","Female",30,"<=50K",0,"Post-High_School","Domestic","Private"
29,"Never-married","White","Male",45,"<=50K",0,"Post-High_School","Professional","Private"
22,"Never-married","Black","Female",40,"<=50K",0,"HighSchool","Sales","Private"
57,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,"<=50K",0,"Post-High_School","Professional","Governemnt"
29,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","SkilledLabor","Private"
20,"Never-married","Black","Female",35,"<=50K",0,"Post-High_School","Services","Private"
47,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Sales","Private"
22,"Never-married","White","Female",55,"<=50K",0,"HighSchool","Professional","Private"
59,"Divorced","White","Male",50,">50K",0,"Post-High_School","Professional","SelfEmployed"
42,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,">50K",0,"HigherEducation","Services","Governemnt"
64,"Never-married","White","Female",35,"<=50K",0,"Post-High_School","Professional","SelfEmployed"
29,"Married-spouse-absent","Black","Male",40,"<=50K",0,"HighSchool","Services","Governemnt"
25,"Never-married","White","Male",20,"<=50K",0,"Post-High_School","SkilledLabor","Governemnt"
62,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Professional","Private"
21,"Separated","White","Female",40,"<=50K",0,"HighSchool","Services","Private"
46,"Divorced","Black","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
21,"Never-married","White","Female",19,"<=50K",0,"HighSchool","Services","Private"
18,"Never-married","White","Male",18,"<=50K",0,"HighSchool","ManualLabor","Private"
33,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Professional","Private"
63,"Divorced","White","Male",40,"<=50K",0,"Elementary","ManualLabor","Private"
52,"Married-civ-spouse","White","Male",52,">50K",0,"HighSchool","Protective Services","Governemnt"
17,"Never-married","Black","Male",22,"<=50K",0,"MiddleSchool","Sales","Private"
31,"Never-married","White","Male",40,"<=50K",0,"HighSchool","Sales","Private"
35,"Married-civ-spouse","White","Male",40,"<=50K",0,"Post-High_School","Specialized","Private"
31,"Married-civ-spouse","White","Male",40,">50K",0,"HighSchool","SkilledLabor","Private"
51,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Professional","Governemnt"
48,"Married-civ-spouse","White","Male",60,"<=50K",0,"HighSchool","SkilledLabor","Governemnt"
28,"Married-civ-spouse","Amer-Indian-Eskimo","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
38,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","Services","Private"
43,"Married-civ-spouse","White","Male",40,">50K",0,"HigherEducation","Professional","Governemnt"
30,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
24,"Never-married","White","Male",55,"<=50K",0,"HighSchool","Sales","Private"
46,"Married-civ-spouse","White","Male",60,">50K",0,"HigherEducation","Professional","Private"
50,"Married-civ-spouse","White","Male",60,"<=50K",0,"HighSchool","ManualLabor","Private"
22,"Separated","White","Male",35,"<=50K",0,"HighSchool","Services","Private"
18,"Never-married","Black","Male",15,"<=50K",0,"HighSchool","Services","Governemnt"
53,"Married-civ-spouse","White","Male",45,">50K",0,"HigherEducation","Professional","Private"
40,"Married-civ-spouse","White","Male",44,">50K",0,"HigherEducation","Professional","Private"
36,"Married-civ-spouse","White","Male",35,"<=50K",0,"HigherEducation","Professional","SelfEmployed"
32,"Married-civ-spouse","White","Male",43,">50K",0,"HigherEducation","Professional","Private"
39,"Never-married","White","Male",12,"<=50K",0,"HighSchool","Specialized","Private"
46,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","ManualLabor","Private"
26,"Never-married","White","Male",42,"<=50K",0,"HigherEducation","Services","Governemnt"
19,"Never-married","White","Male",15,"<=50K",0,"Post-High_School","Sales","Private"
24,"Married-civ-spouse","White","Female",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
28,"Never-married","White","Male",40,"<=50K",0,"HigherEducation","Professional","Private"
25,"Never-married","White","Female",40,"<=50K",0,"HigherEducation","Professional","Governemnt"
44,"Married-civ-spouse","White","Male",40,">50K",0,"Post-High_School","Professional","Private"
38,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
42,"Divorced","White","Male",45,"<=50K",0,"HigherEducation","Professional","Governemnt"
28,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
47,"Never-married","Black","Male",60,">50K",0,"HigherEducation","Sales","Private"
21,"Never-married","White","Female",40,"<=50K",0,"Post-High_School","Services","Governemnt"
35,"Never-married","White","Female",45,"<=50K",0,"HigherEducation","Professional","Private"
26,"Married-civ-spouse","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
21,"Never-married","White","Female",30,"<=50K",0,"Post-High_School","Services","Private"
67,"Married-civ-spouse","White","Male",40,"<=50K",0,"MiddleSchool","Specialized","SelfEmployed"
54,"Never-married","White","Male",40,">50K",0,"HighSchool","Professional","Private"
26,"Never-married","White","Male",25,"<=50K",0,"HigherEducation","Specialized","Private"
51,"Divorced","White","Female",50,"<=50K",0,"HigherEducation","Professional","Private"
27,"Divorced","White","Male",45,"<=50K",0,"Post-High_School","SkilledLabor","Private"
39,"Divorced","White","Female",40,"<=50K",0,"Post-High_School","SkilledLabor","Private"
32,"Divorced","White","Female",48,">50K",0,"HigherEducation","Professional","Private"
52,"Separated","White","Male",40,"<=50K",0,"HighSchool","SkilledLabor","Private"
21,"Married-civ-spouse","Black","Male",40,"<=50K",0,"Post-High_School","ManualLabor","Private"
27,"Never-married","White","Male",38,"<=50K",0,"HighSchool","Protective Services","Governemnt"
46,"Married-spouse-absent","White","Male",45,"<=50K",0,"MiddleSchool","ManualLabor","Private"
42,"Married-civ-spouse","White","Male",30,"<=50K",0,"Post-High_School","Services","Private"
79,"Married-civ-spouse","White","Male",20,">50K",0,"HigherEducation","Sales","SelfEmployed"
50,"Married-civ-spouse","Amer-Indian-Eskimo","Female",40,">50K",0,"HigherEducation","Professional","Governemnt"
51,"Married-civ-spouse","White","Male",60,"<=50K",0,"HigherEducation","Professional","Governemnt"
